,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
164676,MONGAGUÁ,FABIO DO CARMO CEZAR,2,EMEIEF CLAUDIA MARIA ANDRELLA
165671,MONGAGUÁ,ADEILTON SANTIAGO,1,EMEF SIRANA KOUKDJIAN
167184,MONGAGUÁ,EDILSON TONON D ALMEIDA,12,EE. PROF. ARACY DA SILVA FREITAS
167185,MONGAGUÁ,EDILSON TONON D ALMEIDA,7,EMEIEF CLAUDIA MARIA ANDRELLA
169212,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EE. PROF. ARACY DA SILVA FREITAS
169214,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EMEIEF CLAUDIA MARIA ANDRELLA
169677,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,27,EE. PROF. ARACY DA SILVA FREITAS
169678,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEIEF CLAUDIA MARIA ANDRELLA
170175,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EE. PROF. ARACY DA SILVA FREITAS
171184,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,10,EMEF. IVONE DE ALMEIDA MONTEIRO
171703,MONGAGUÁ,ADEILTON SANTIAGO,1,EMEF SIRANA KOUKDJIAN
172174,MONGAGUÁ,WAGNER LACERDA FERREIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
174730,MONGAGUÁ,EDILSON TONON D ALMEIDA,7,EMEF SIRANA KOUKDJIAN
175745,MONGAGUÁ,ALINE CRISTINA SOUZA LIMA OTÁVIO,1,EMEIEF CLAUDIA MARIA ANDRELLA
176201,MONGAGUÁ,ALINE CRISTINA SOUZA LIMA OTÁVIO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
177221,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,6,EMEF SIRANA KOUKDJIAN
178207,MONGAGUÁ,AURIVALDO JOSE DOS SANTOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
178223,MONGAGUÁ,AURIVALDO JOSE DOS SANTOS,4,EMEIEF CLAUDIA MARIA ANDRELLA
178230,MONGAGUÁ,AURIVALDO JOSE DOS SANTOS,11,EMEIEF. PROF. CÉLIA PUPO DE JESUS
178740,MONGAGUÁ,EDICARLOS FELISMINO,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
178750,MONGAGUÁ,EDICARLOS FELISMINO,1,EMEIEF CLAUDIA MARIA ANDRELLA
178753,MONGAGUÁ,EDICARLOS FELISMINO,5,EMEIEF. PROF. CÉLIA PUPO DE JESUS
178758,MONGAGUÁ,EDICARLOS FELISMINO,2,EMEF. FLÓRIDA MIRIM
179263,MONGAGUÁ,RENATO CARVALHO DONATO,2,EMEF SIRANA KOUKDJIAN
180261,MONGAGUÁ,FABIO DO CARMO CEZAR,1,EMEIEF. PEQUENO PRÍNCIPE
180262,MONGAGUÁ,FABIO DO CARMO CEZAR,3,EMEF. JACOUB KOUKDJIAN
180740,MONGAGUÁ,WAGNER MARTINS DOS REIS,1,EMEF SIRANA KOUKDJIAN
180741,MONGAGUÁ,WAGNER MARTINS DOS REIS,1,EE. PROF. AIDA LEDA BAUER DAVIES
180742,MONGAGUÁ,WAGNER MARTINS DOS REIS,6,EMEF. IVONE DE ALMEIDA MONTEIRO
181267,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
181268,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,1,EMEIEF. PEQUENO PRÍNCIPE
182238,MONGAGUÁ,FRANCISCO LIMA DE MENDONÇA,1,EMEF. FLÓRIDA MIRIM
182276,MONGAGUÁ,JOSÉ JORGE SALOMÃO TEXEIRA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
182735,MONGAGUÁ,EDILSON TONON D ALMEIDA,9,EMEF SIRANA KOUKDJIAN
182739,MONGAGUÁ,EDILSON TONON D ALMEIDA,9,EE. PROF. AIDA LEDA BAUER DAVIES
182741,MONGAGUÁ,EDILSON TONON D ALMEIDA,8,EMEIEF. PEQUENO PRÍNCIPE
182742,MONGAGUÁ,EDILSON TONON D ALMEIDA,4,EMEF. JACOUB KOUKDJIAN
182744,MONGAGUÁ,EDILSON TONON D ALMEIDA,5,EMEF. JACOUB KOUKDJIAN
182785,MONGAGUÁ,ADRIANA APARECIDA DE ALMEIDA POSSI,1,EE. PROF. AIDA LEDA BAUER DAVIES
182786,MONGAGUÁ,ADRIANA APARECIDA DE ALMEIDA POSSI,1,EMEIEF. PEQUENO PRÍNCIPE
182788,MONGAGUÁ,ADRIANA APARECIDA DE ALMEIDA POSSI,1,EMEF. JACOUB KOUKDJIAN
185288,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EE. PROF. AIDA LEDA BAUER DAVIES
185289,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EMEF. JACOUB KOUKDJIAN
185294,MONGAGUÁ,GILMAR AGUIAR FREITAS,4,EMEF. JACOUB KOUKDJIAN
185752,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,10,EMEF SIRANA KOUKDJIAN
185756,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,12,EE. PROF. AIDA LEDA BAUER DAVIES
185759,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,10,EMEIEF. PEQUENO PRÍNCIPE
185760,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,12,EMEF. JACOUB KOUKDJIAN
185761,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEF. JACOUB KOUKDJIAN
186258,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF SIRANA KOUKDJIAN
186261,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
187293,MONGAGUÁ,MARLENE APARECIDA DE SOUZA ZERTUS,1,EE. PROF. AIDA LEDA BAUER DAVIES
187298,MONGAGUÁ,MARLENE APARECIDA DE SOUZA ZERTUS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
187752,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,3,EMEF. BARIGUI
190297,MONGAGUÁ,RENATO CARVALHO DONATO,5,EMEF SIRANA KOUKDJIAN
190304,MONGAGUÁ,RENATO CARVALHO DONATO,7,EE. PROF. AIDA LEDA BAUER DAVIES
190306,MONGAGUÁ,RENATO CARVALHO DONATO,4,EMEIEF. PEQUENO PRÍNCIPE
190307,MONGAGUÁ,RENATO CARVALHO DONATO,3,EMEF. JACOUB KOUKDJIAN
190310,MONGAGUÁ,WALTER LUIZ DA COSTA,1,EMEF SIRANA KOUKDJIAN
191331,MONGAGUÁ,FABIO DO CARMO CEZAR,2,EMEF. FLÓRIDA MIRIM
193307,MONGAGUÁ,ALINE CRISTINA SOUZA LIMA OTÁVIO,1,EMEIEF CLAUDIA MARIA ANDRELLA
194294,MONGAGUÁ,EDILSON TONON D ALMEIDA,10,EMEF SIRANA KOUKDJIAN
194295,MONGAGUÁ,EDILSON TONON D ALMEIDA,6,EMEF. FLÓRIDA MIRIM
194296,MONGAGUÁ,EDILSON TONON D ALMEIDA,4,EMEIEF CLAUDIA MARIA ANDRELLA
194308,MONGAGUÁ,EDILSON TONON D ALMEIDA,15,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
194339,MONGAGUÁ,ADRIANA APARECIDA DE ALMEIDA POSSI,1,EMEF. FLÓRIDA MIRIM
195301,MONGAGUÁ,AURIVALDO JOSE DOS SANTOS,1,EMEIEF CLAUDIA MARIA ANDRELLA
195312,MONGAGUÁ,AURIVALDO JOSE DOS SANTOS,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
195317,MONGAGUÁ,AURIVALDO JOSE DOS SANTOS,1,EE. AGENOR DE CAMPOS
195354,MONGAGUÁ,EDICARLOS FELISMINO,2,EMEIEF CLAUDIA MARIA ANDRELLA
195806,MONGAGUÁ,EDICARLOS FELISMINO,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
195819,MONGAGUÁ,EDICARLOS FELISMINO,5,EE. AGENOR DE CAMPOS
195860,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,8,EMEIEF. PROF. CÉLIA PUPO DE JESUS
196310,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
196311,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
196316,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
197344,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,3,EMEIEF SÍTIO DO PICA PAU AMARELO
197348,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
197851,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EMEIEF CLAUDIA MARIA ANDRELLA
197872,MONGAGUÁ,GILMAR AGUIAR FREITAS,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
198324,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,13,EMEF SIRANA KOUKDJIAN
198327,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,5,EMEF. FLÓRIDA MIRIM
198328,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEIEF CLAUDIA MARIA ANDRELLA
198339,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
199844,MONGAGUÁ,WAGNER MARTINS DOS REIS,2,EMEF. PROF. PEDRO FERNANDES DANTE
199845,MONGAGUÁ,WAGNER MARTINS DOS REIS,3,EE. PROF. ARACY DA SILVA FREITAS
199855,MONGAGUÁ,JOSÉ JORGE SALOMÃO TEXEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
200853,MONGAGUÁ,MIRELLA KEZIA SOUZA FELIX DE LIMA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
202383,MONGAGUÁ,GILVAN NUNES SOARES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
202874,MONGAGUÁ,RENATO CARVALHO DONATO,4,EMEF SIRANA KOUKDJIAN
202875,MONGAGUÁ,RENATO CARVALHO DONATO,3,EMEF. FLÓRIDA MIRIM
202876,MONGAGUÁ,RENATO CARVALHO DONATO,2,EMEIEF CLAUDIA MARIA ANDRELLA
202888,MONGAGUÁ,RENATO CARVALHO DONATO,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
204393,MONGAGUÁ,FABIO DO CARMO CEZAR,2,EMEIEF CLAUDIA MARIA ANDRELLA
204394,MONGAGUÁ,FABIO DO CARMO CEZAR,2,EMEF. BARIGUI
205410,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,2,EE. PROF. ARACY DA SILVA FREITAS
205411,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
206905,MONGAGUÁ,EDILSON TONON D ALMEIDA,7,EMEIEF CLAUDIA MARIA ANDRELLA
206911,MONGAGUÁ,EDILSON TONON D ALMEIDA,6,EMEF. IVONE DE ALMEIDA MONTEIRO
206916,MONGAGUÁ,EDILSON TONON D ALMEIDA,5,EMEF. BARIGUI
206921,MONGAGUÁ,EDILSON TONON D ALMEIDA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
206940,MONGAGUÁ,MARLENE APARECIDA DE SOUZA ZERTUS,3,EMEF. PROF. PEDRO FERNANDES DANTE
206941,MONGAGUÁ,MARLENE APARECIDA DE SOUZA ZERTUS,1,EE. PROF. ARACY DA SILVA FREITAS
207405,MONGAGUÁ,MARLENE APARECIDA DE SOUZA ZERTUS,1,EE. AGENOR DE CAMPOS
208916,MONGAGUÁ,VANDERLEY DE OLIVEIRA AMORIM,1,EMEF. PROF. PEDRO FERNANDES DANTE
209423,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
209429,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
209445,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEIEF CLAUDIA MARIA ANDRELLA
209446,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEF. IVONE DE ALMEIDA MONTEIRO
209447,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEF. BARIGUI
209449,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,7,EMEF. IVONE DE ALMEIDA MONTEIRO
209964,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF. BARIGUI
209966,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
209967,MONGAGUÁ,WALTER LUIZ DA COSTA,1,EMEF. PROF. PEDRO FERNANDES DANTE
211419,MONGAGUÁ,ELAINE ALVES DE ARRUDA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
211420,MONGAGUÁ,ELAINE ALVES DE ARRUDA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
211421,MONGAGUÁ,ELAINE ALVES DE ARRUDA,1,EMEF SIRANA KOUKDJIAN
213997,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,1,EMEF. BARIGUI
213998,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,12,EMEIEF. PROF. CÉLIA PUPO DE JESUS
214440,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
214441,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,8,EMEF SIRANA KOUKDJIAN
214452,MONGAGUÁ,RENATO CARVALHO DONATO,1,EMEF. IVONE DE ALMEIDA MONTEIRO
214455,MONGAGUÁ,RENATO CARVALHO DONATO,3,EMEF. BARIGUI
214456,MONGAGUÁ,RENATO CARVALHO DONATO,3,EMEF. IVONE DE ALMEIDA MONTEIRO
216448,MONGAGUÁ,LIAMARA ZUBIA CHILA,2,EE. PROF. ARACY DA SILVA FREITAS
217473,MONGAGUÁ,EDILSON TONON D ALMEIDA,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
217475,MONGAGUÁ,EDILSON TONON D ALMEIDA,10,EMEF. PROF. PEDRO FERNANDES DANTE
219521,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
219522,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EMEF. PROF. PEDRO FERNANDES DANTE
219976,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
219977,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEF. PROF. PEDRO FERNANDES DANTE
221474,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,4,EMEIEF CLAUDIA MARIA ANDRELLA
221477,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,5,EMEF. PREFEITO CASSIMIRO CORREA NETO
223525,MONGAGUÁ,GILVAN NUNES SOARES,1,EMEF. PROF. PEDRO FERNANDES DANTE
224007,MONGAGUÁ,RENATO CARVALHO DONATO,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
224008,MONGAGUÁ,RENATO CARVALHO DONATO,5,EMEF. PROF. PEDRO FERNANDES DANTE
226556,MONGAGUÁ,ELAINE ALVES DE ARRUDA,1,EMEIEF CLAUDIA MARIA ANDRELLA
227057,MONGAGUÁ,EDILSON TONON D ALMEIDA,17,EE. PROF. ARACY DA SILVA FREITAS
227503,MONGAGUÁ,EDILSON TONON D ALMEIDA,8,EE. PROF. ARACY DA SILVA FREITAS
227505,MONGAGUÁ,EDILSON TONON D ALMEIDA,6,EMEIEF CLAUDIA MARIA ANDRELLA
228539,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,4,EMEF. PROF. PEDRO FERNANDES DANTE
229046,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EE. PROF. ARACY DA SILVA FREITAS
229047,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EE. PROF. ARACY DA SILVA FREITAS
229059,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EMEIEF CLAUDIA MARIA ANDRELLA
229072,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,31,EE. PROF. ARACY DA SILVA FREITAS
229073,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,23,EE. PROF. ARACY DA SILVA FREITAS
229522,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEIEF CLAUDIA MARIA ANDRELLA
231081,MONGAGUÁ,RENATA DE LIMA SANTANA DIAS,1,EMEF. BARIGUI
231082,MONGAGUÁ,RENATA DE LIMA SANTANA DIAS,1,EMEF SIRANA KOUKDJIAN
232064,MONGAGUÁ,GILVAN NUNES SOARES,1,EMEF. PROF. PEDRO FERNANDES DANTE
232078,MONGAGUÁ,RENATO CARVALHO DONATO,6,EMEF. PROF. PEDRO FERNANDES DANTE
232586,MONGAGUÁ,ELI DE SOUZA SILVA,2,EMEF. BARIGUI
232594,MONGAGUÁ,ELI DE SOUZA SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
232598,MONGAGUÁ,ELI DE SOUZA SILVA,2,EMEF. PROF. PEDRO FERNANDES DANTE
234089,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,3,EE. PROF. AIDA LEDA BAUER DAVIES
234102,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,1,EMEIEF. PEQUENO PRÍNCIPE
235117,MONGAGUÁ,EDILSON TONON D ALMEIDA,13,EMEF. PROF. PEDRO FERNANDES DANTE
235118,MONGAGUÁ,EDILSON TONON D ALMEIDA,11,EE. PROF. ARACY DA SILVA FREITAS
236579,MONGAGUÁ,GILBERTO GUEDES DO NASCIMENTO,1,EMEF. PROF. PEDRO FERNANDES DANTE
236597,MONGAGUÁ,LIAMARA ZUBIA CHILA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
238089,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EMEF. PROF. PEDRO FERNANDES DANTE
238090,MONGAGUÁ,GILMAR AGUIAR FREITAS,3,EE. PROF. ARACY DA SILVA FREITAS
238119,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,7,EMEF. PROF. PEDRO FERNANDES DANTE
238120,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,21,EE. PROF. ARACY DA SILVA FREITAS
238617,MONGAGUÁ,ADEILTON SANTIAGO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
239113,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EE. PROF. ARACY DA SILVA FREITAS
240591,MONGAGUÁ,RENATA DE LIMA SANTANA DIAS,1,EMEIEF CLAUDIA MARIA ANDRELLA
241621,MONGAGUÁ,ELI DE SOUZA SILVA,2,EMEIEF CLAUDIA MARIA ANDRELLA
241625,MONGAGUÁ,ALEX GONÇALVES DE ARAÚJO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
243160,MONGAGUÁ,RENATO CARVALHO DONATO,3,EMEF. PROF. PEDRO FERNANDES DANTE
243161,MONGAGUÁ,RENATO CARVALHO DONATO,6,EE. PROF. ARACY DA SILVA FREITAS
244639,MONGAGUÁ,FABIO DO CARMO CEZAR,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
247186,MONGAGUÁ,EDILSON TONON D ALMEIDA,13,EMEF SIRANA KOUKDJIAN
247189,MONGAGUÁ,EDILSON TONON D ALMEIDA,8,EMEIEF. PROF. CÉLIA PUPO DE JESUS
250196,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,9,EMEF SIRANA KOUKDJIAN
250197,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,10,EMEIEF. PROF. CÉLIA PUPO DE JESUS
250670,MONGAGUÁ,ELAINE ALVES DE ARRUDA,2,EMEF. TONICO SILVA
255184,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EMEF. PROF. PEDRO FERNANDES DANTE
255187,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEF. PROF. PEDRO FERNANDES DANTE
255196,MONGAGUÁ,ADEILTON SANTIAGO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
255197,MONGAGUÁ,ADEILTON SANTIAGO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
255700,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,6,EMEF. TONICO SILVA
255701,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,4,EMEF. TONICO SILVA
255714,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,2,EE. PROF. ARACY DA SILVA FREITAS
256216,MONGAGUÁ,RENATO CARVALHO DONATO,10,EMEF SIRANA KOUKDJIAN
256217,MONGAGUÁ,RENATO CARVALHO DONATO,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
259723,MONGAGUÁ,ELI DE SOUZA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
260236,MONGAGUÁ,EDILSON TONON D ALMEIDA,14,EE. PROF. AIDA LEDA BAUER DAVIES
262292,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,14,EE. PROF. AIDA LEDA BAUER DAVIES
263255,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EE. PROF. AIDA LEDA BAUER DAVIES
265277,MONGAGUÁ,ADEILTON SANTIAGO,1,EMEF SIRANA KOUKDJIAN
266305,MONGAGUÁ,RENATA DE LIMA SANTANA DIAS,1,EMEIEF CLAUDIA MARIA ANDRELLA
267312,MONGAGUÁ,RENATO CARVALHO DONATO,5,EE. PROF. AIDA LEDA BAUER DAVIES
267836,MONGAGUÁ,ELI DE SOUZA SILVA,2,EMEIEF CLAUDIA MARIA ANDRELLA
268342,MONGAGUÁ,FABIO DO CARMO CEZAR,1,EMEF VEREADOR GIVALDO ALVES GOMES
269301,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
271368,MONGAGUÁ,EDILSON TONON D ALMEIDA,7,EMEF. JACOUB KOUKDJIAN
271370,MONGAGUÁ,EDILSON TONON D ALMEIDA,10,EMEF VEREADOR GIVALDO ALVES GOMES
271824,MONGAGUÁ,EDILSON TONON D ALMEIDA,6,EE. AGENOR DE CAMPOS
271831,MONGAGUÁ,EDILSON TONON D ALMEIDA,7,EMEIEF CLAUDIA MARIA ANDRELLA
272884,MONGAGUÁ,RENATA DE LIMA SANTANA DIAS,1,EMEF. PROF. PEDRO FERNANDES DANTE
273379,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EE. AGENOR DE CAMPOS
273830,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,6,EMEF. JACOUB KOUKDJIAN
273831,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEF VEREADOR GIVALDO ALVES GOMES
273851,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,4,EE. AGENOR DE CAMPOS
273856,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEIEF CLAUDIA MARIA ANDRELLA
274362,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EE. AGENOR DE CAMPOS
274364,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEIEF CLAUDIA MARIA ANDRELLA
274382,MONGAGUÁ,MIRELLA KEZIA SOUZA FELIX DE LIMA,1,EE. AGENOR DE CAMPOS
274838,MONGAGUÁ,ELI DE SOUZA SILVA,2,EMEF. PROF. PEDRO FERNANDES DANTE
277401,MONGAGUÁ,GILVAN NUNES SOARES,1,EMEF VEREADOR GIVALDO ALVES GOMES
277878,MONGAGUÁ,RENATO CARVALHO DONATO,5,EMEF. JACOUB KOUKDJIAN
277879,MONGAGUÁ,RENATO CARVALHO DONATO,2,EMEF VEREADOR GIVALDO ALVES GOMES
277892,MONGAGUÁ,RENATO CARVALHO DONATO,7,EE. AGENOR DE CAMPOS
280915,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,1,EE. AGENOR DE CAMPOS
280934,MONGAGUÁ,EDILSON TONON D ALMEIDA,18,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
281446,MONGAGUÁ,ADEILTON SANTIAGO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
283431,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
283447,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
284415,MONGAGUÁ,ELI DE SOUZA SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
284427,MONGAGUÁ,ELI DE SOUZA SILVA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
286468,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,3,EE. PROF. ARACY DA SILVA FREITAS
288958,MONGAGUÁ,RENATO CARVALHO DONATO,7,EE. PROF. ARACY DA SILVA FREITAS
288960,MONGAGUÁ,RENATO CARVALHO DONATO,9,EE. PROF. ARACY DA SILVA FREITAS
288964,MONGAGUÁ,RENATO CARVALHO DONATO,1,EMEIEF CLAUDIA MARIA ANDRELLA
289468,MONGAGUÁ,LIAMARA ZUBIA CHILA,3,EMEF SIRANA KOUKDJIAN
290981,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
292502,MONGAGUÁ,WAGNER MARTINS DOS REIS,1,EE. AGENOR DE CAMPOS
292515,MONGAGUÁ,EDILSON TONON D ALMEIDA,7,EMEF VEREADOR GIVALDO ALVES GOMES
294503,MONGAGUÁ,ANDREY HENRICK SIVIDANES RAMOS DE LIMA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
295018,MONGAGUÁ,GILMAR AGUIAR FREITAS,3,EMEF VEREADOR GIVALDO ALVES GOMES
295491,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,5,EMEF VEREADOR GIVALDO ALVES GOMES
296021,MONGAGUÁ,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF VEREADOR GIVALDO ALVES GOMES
298030,MONGAGUÁ,AURIVALDO JOSE DOS SANTOS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
298046,MONGAGUÁ,AURIVALDO JOSE DOS SANTOS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
298550,MONGAGUÁ,EDICARLOS FELISMINO,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
298556,MONGAGUÁ,ALEXANDRE DA SILVA GUERRA,7,EMEF SIRANA KOUKDJIAN
299016,MONGAGUÁ,EDICARLOS FELISMINO,24,EMEF. IVONE DE ALMEIDA MONTEIRO
299053,MONGAGUÁ,RENATO CARVALHO DONATO,2,EMEF VEREADOR GIVALDO ALVES GOMES
301025,MONGAGUÁ,FABIO DO CARMO CEZAR,1,EMEF. FLÓRIDA MIRIM
301549,MONGAGUÁ,JOSÉ JORGE SALOMÃO TEXEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
