,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
366011,MONGAGUÁ,GILSON PEREIRA DA SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
367004,MONGAGUÁ,VALTER CASSIMIRO DA CRUZ,1,EMEF SIRANA KOUKDJIAN
369694,MONGAGUÁ,CARLOS JACO ROCHA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
369727,MONGAGUÁ,LEONARDO ULISSES DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
370055,MONGAGUÁ,GILSON PEREIRA DA SILVA,3,EMEF. PROF. PEDRO FERNANDES DANTE
370618,MONGAGUÁ,CARLOS JACO ROCHA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
373122,MONGAGUÁ,CARLOS JACO ROCHA,11,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
375110,MONGAGUÁ,CARLOS JACO ROCHA,11,EE. AGENOR DE CAMPOS
376030,MONGAGUÁ,EMILIO FERNANDO GONÇALVES JARDIM,2,EE. AGENOR DE CAMPOS
380963,MONGAGUÁ,MARCUS VINICIUS PEREIRA,1,EMEF. TONICO SILVA
388119,MONGAGUÁ,VALTER CASSIMIRO DA CRUZ,1,EMEF. REGINA MARIA
389138,MONGAGUÁ,EMILIO FERNANDO GONÇALVES JARDIM,1,EMEF. PROF. PEDRO FERNANDES DANTE
390114,MONGAGUÁ,JOSÉ PEDRO FACCINA,2,EE. PROF. ARACY DA SILVA FREITAS
390256,MONGAGUÁ,LUCYMEIRE APARECIDA MARQUES SANTOS DE OLIVEIRA,3,EMEIEF SÍTIO DO PICA PAU AMARELO
390692,MONGAGUÁ,MARIVA BARROSO DE OLIVEIRA PAIVA,2,EMEF. FLÓRIDA MIRIM
392392,MONGAGUÁ,WILTON CARNEIRO DE OLIVEIRA,1,EMEF. TONICO SILVA
392588,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EE. AGENOR DE CAMPOS
394718,MONGAGUÁ,MARIVA BARROSO DE OLIVEIRA PAIVA,3,EMEF. VERA CRUZ
395581,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,10,EE. AGENOR DE CAMPOS
396171,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
397625,MONGAGUÁ,FERNANDA PEREIRA DA COSTA,1,EMEIEF. PEQUENO PRÍNCIPE
397663,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,3,EMEIEF. PEQUENO PRÍNCIPE
400309,MONGAGUÁ,MARIA MADALENA BRITO GOMES,1,EE. AGENOR DE CAMPOS
404072,MONGAGUÁ,ELIETE MIRANDA CRUZ DOS SANTOS,1,EE. AGENOR DE CAMPOS
406770,MONGAGUÁ,VANELITO DE JESUS,4,EE. PROF. AIDA LEDA BAUER DAVIES
410058,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,6,EMEF. PROF. PEDRO FERNANDES DANTE
412748,MONGAGUÁ,ADRIANO DONATTI DE SOUZA,2,EMEF. VERA CRUZ
414256,MONGAGUÁ,VALTER CASSIMIRO DA CRUZ,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
415319,MONGAGUÁ,GUSTAVO TOZI DA SILVA,1,EE. PROF. AIDA LEDA BAUER DAVIES
415607,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,5,EE. AGENOR DE CAMPOS
415789,MONGAGUÁ,ADRIANO DONATTI DE SOUZA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
417286,MONGAGUÁ,ADRIANO DONATTI DE SOUZA,1,EMEF. VERA CRUZ
419135,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,1,EMEF. BARIGUI
419326,MONGAGUÁ,JOSÉ PEDRO FACCINA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
419788,MONGAGUÁ,VANELITO DE JESUS,3,EE. AGENOR DE CAMPOS
420794,MONGAGUÁ,GUSTAVO TOZI DA SILVA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
423335,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,1,EMEF. JACOUB KOUKDJIAN
424958,MONGAGUÁ,VANELITO DE JESUS,1,EMEF. REGINA MARIA
425450,MONGAGUÁ,GUSTAVO TOZI DA SILVA,2,EMEF SIRANA KOUKDJIAN
425456,MONGAGUÁ,VANELITO DE JESUS,4,EMEF. IVONE DE ALMEIDA MONTEIRO
428103,MONGAGUÁ,ROSANA ZANELLI DE ALCANTARA,3,EMEF SIRANA KOUKDJIAN
429192,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
429196,MONGAGUÁ,ADRIANO DONATTI DE SOUZA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
429692,MONGAGUÁ,VALTER CASSIMIRO DA CRUZ,1,EMEF. VERA CRUZ
430017,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEIEF. PEQUENO PRÍNCIPE
430367,MONGAGUÁ,JOSIVALDO DE ALCANTARA,1,EMEF. VERA CRUZ
430505,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,1,EE. AGENOR DE CAMPOS
431021,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,2,EMEF. PROF. PEDRO FERNANDES DANTE
431977,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
432626,MONGAGUÁ,ROSANA ZANELLI DE ALCANTARA,1,EE. PROF. ARACY DA SILVA FREITAS
432701,MONGAGUÁ,EMILIO FERNANDO GONÇALVES JARDIM,2,EMEF. REGINA MARIA
433514,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,2,EMEF. PROF. PEDRO FERNANDES DANTE
437599,MONGAGUÁ,ROSANA ZANELLI DE ALCANTARA,2,EE. PROF. ARACY DA SILVA FREITAS
437703,MONGAGUÁ,BALBINO FERREIRA DE JESUS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
439603,MONGAGUÁ,ROSANA ZANELLI DE ALCANTARA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
439635,MONGAGUÁ,ROSANA ZANELLI DE ALCANTARA,2,EMEIEF. PEQUENO PRÍNCIPE
443060,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
443708,MONGAGUÁ,GILSON PEREIRA DA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
444502,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,6,EMEF. FLÓRIDA MIRIM
447103,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,1,EE. PROF. AIDA LEDA BAUER DAVIES
448197,MONGAGUÁ,JOSIVALDO DE ALCANTARA,5,EMEF. IVONE DE ALMEIDA MONTEIRO
448670,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEIEF. PEQUENO PRÍNCIPE
449746,MONGAGUÁ,CARLOS JACO ROCHA,7,EMEIEF. PEQUENO PRÍNCIPE
450953,MONGAGUÁ,GILSON PEREIRA DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
453631,MONGAGUÁ,JOSIVALDO DE ALCANTARA,5,EMEF. IVONE DE ALMEIDA MONTEIRO
454170,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
454952,MONGAGUÁ,JOSÉ PEDRO FACCINA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
454985,MONGAGUÁ,MAISA GRILLO DA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
458578,MONGAGUÁ,HERMES VACCARI JUNIOR,1,EMEF. FLÓRIDA MIRIM
458720,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,1,EE. AGENOR DE CAMPOS
463151,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,1,EMEF. JACOUB KOUKDJIAN
464169,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,1,EE. PROF. AIDA LEDA BAUER DAVIES
466742,MONGAGUÁ,ADRIANO DONATTI DE SOUZA,2,EMEIEF SÍTIO DO PICA PAU AMARELO
469763,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. BARIGUI
469829,MONGAGUÁ,SÉRGIO ELIAS DE CARVALHO,1,EMEF. REGINA MARIA
470255,MONGAGUÁ,JOSIVALDO DE ALCANTARA,1,EMEF. TONICO SILVA
471781,MONGAGUÁ,ROSANA ZANELLI DE ALCANTARA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
472290,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
473325,MONGAGUÁ,JOSIVALDO DE ALCANTARA,1,EMEF. PROF. PEDRO FERNANDES DANTE
474308,MONGAGUÁ,JOSIVALDO DE ALCANTARA,1,EMEF. REGINA MARIA
474848,MONGAGUÁ,ADRIANO DONATTI DE SOUZA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
475011,MONGAGUÁ,ANDRÉ ALVES DOS SANTOS,1,EMEF. REGINA MARIA
478566,MONGAGUÁ,ADRIANA GALINDO DOS SANTOS LEITE,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
479912,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,2,EMEF. BARIGUI
480920,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. FLÓRIDA MIRIM
481370,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,1,EMEF. FLÓRIDA MIRIM
482120,MONGAGUÁ,ANDRÉ ALVES DOS SANTOS,1,EE. AGENOR DE CAMPOS
485008,MONGAGUÁ,CARLOS JACO ROCHA,11,EMEF. BARIGUI
485100,MONGAGUÁ,MARCUS VINICIUS PEREIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
486454,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
487098,MONGAGUÁ,ADRIANA GALINDO DOS SANTOS LEITE,1,EE. PROF. AIDA LEDA BAUER DAVIES
487118,MONGAGUÁ,ANDRÉ ALVES DOS SANTOS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
492746,MONGAGUÁ,ANA PAULA DE FREITAS MIRANDA,2,EMEF. VERA CRUZ
492747,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,5,EMEF. VERA CRUZ
494780,MONGAGUÁ,MARIA VALDA DA SILVA OLIVEIRA,1,EMEF. PROF. PEDRO FERNANDES DANTE
495618,MONGAGUÁ,MARIA MADALENA BRITO GOMES,1,EMEIEF SÍTIO DO PICA PAU AMARELO
495777,MONGAGUÁ,JOSEFA ELIEGE BARBOSA DE DEUS,1,EMEF. PROF. PEDRO FERNANDES DANTE
496522,MONGAGUÁ,SÉRGIO MARTINS DA SILVA,1,EMEF. TONICO SILVA
502347,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,3,EE. PROF. ARACY DA SILVA FREITAS
502555,MONGAGUÁ,CARLOS JACO ROCHA,1,EMEF. VERA CRUZ
506209,MONGAGUÁ,CARLOS JACO ROCHA,5,EMEF. FLÓRIDA MIRIM
506833,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
511799,MONGAGUÁ,CARLOS JACO ROCHA,2,EMEF. VERA CRUZ
514317,MONGAGUÁ,MARIA VALDA DA SILVA OLIVEIRA,1,EMEF. VERA CRUZ
523142,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,3,EMEF. TONICO SILVA
526206,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
526675,MONGAGUÁ,ANA PAULA DE FREITAS MIRANDA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
527144,MONGAGUÁ,VALTER CASSIMIRO DA CRUZ,1,EE. PROF. ARACY DA SILVA FREITAS
528198,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,4,EE. PROF. AIDA LEDA BAUER DAVIES
529176,MONGAGUÁ,JOSÉ PEDRO FACCINA,5,EMEF. REGINA MARIA
532706,MONGAGUÁ,DIEGO PINHEIRO DE ALMEIDA,1,EMEIEF. PEQUENO PRÍNCIPE
532734,MONGAGUÁ,VALTER CASSIMIRO DA CRUZ,2,EMEIEF. PEQUENO PRÍNCIPE
534489,MONGAGUÁ,JOSIVALDO DE ALCANTARA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
536325,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
538816,MONGAGUÁ,JOSÉ PEDRO FACCINA,2,EE. PROF. ARACY DA SILVA FREITAS
540358,MONGAGUÁ,CARLOS JACO ROCHA,2,EMEF. TONICO SILVA
541353,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EE. AGENOR DE CAMPOS
542846,MONGAGUÁ,ANA PAULA DE FREITAS MIRANDA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
544595,MONGAGUÁ,HERMES VACCARI JUNIOR,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
549566,MONGAGUÁ,VANELITO DE JESUS,3,EMEF. IVONE DE ALMEIDA MONTEIRO
552187,MONGAGUÁ,PAULO HENRIQUE MARTINS,4,EMEF. REGINA MARIA
552601,MONGAGUÁ,MARIA MADALENA BRITO GOMES,2,EE. PROF. ARACY DA SILVA FREITAS
554150,MONGAGUÁ,MARIA MADALENA BRITO GOMES,1,EE. PROF. ARACY DA SILVA FREITAS
555460,MONGAGUÁ,CARLOS JACO ROCHA,3,EMEF SIRANA KOUKDJIAN
557154,MONGAGUÁ,MARIA MADALENA BRITO GOMES,2,EMEF. PROF. PEDRO FERNANDES DANTE
558969,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,1,EE. AGENOR DE CAMPOS
560489,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,3,EE. AGENOR DE CAMPOS
563233,MONGAGUÁ,PAULO HENRIQUE MARTINS,2,EMEF. TONICO SILVA
567267,MONGAGUÁ,PAULO HENRIQUE MARTINS,10,EMEF. JACOUB KOUKDJIAN
567712,MONGAGUÁ,LEONARDO ULISSES DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
573179,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,4,EMEIEF. PEQUENO PRÍNCIPE
576343,MONGAGUÁ,PAULO HENRIQUE MARTINS,7,EMEF. REGINA MARIA
577240,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,1,EE. AGENOR DE CAMPOS
578715,MONGAGUÁ,ANA PAULA DE FREITAS MIRANDA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
578716,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
580222,MONGAGUÁ,HERMES VACCARI JUNIOR,1,EMEF. FLÓRIDA MIRIM
580719,MONGAGUÁ,CARLOS JACO ROCHA,6,EE. AGENOR DE CAMPOS
588580,MONGAGUÁ,HERMES VACCARI JUNIOR,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
589013,MONGAGUÁ,JOSÉ PEDRO FACCINA,3,EE. PROF. ARACY DA SILVA FREITAS
591526,MONGAGUÁ,JOSÉ PEDRO FACCINA,3,EE. AGENOR DE CAMPOS
593017,MONGAGUÁ,MARIA MADALENA BRITO GOMES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
596790,MONGAGUÁ,MARCIO ROBERTO DANTAS ALVES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
601590,MONGAGUÁ,VALTER CASSIMIRO DA CRUZ,2,EE. AGENOR DE CAMPOS
603606,MONGAGUÁ,EMILIO FERNANDO GONÇALVES JARDIM,5,EMEF. JACOUB KOUKDJIAN
611347,MONGAGUÁ,JOSE ENILDO DE SOUZA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
612910,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
615288,MONGAGUÁ,GILSON PEREIRA DA SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
615421,MONGAGUÁ,ANA PAULA DE FREITAS MIRANDA,1,EMEF. FLÓRIDA MIRIM
616322,MONGAGUÁ,JOSÉ PEDRO FACCINA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
616976,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. FLÓRIDA MIRIM
617208,MONGAGUÁ,BALBINO FERREIRA DE JESUS,1,EMEF. VERA CRUZ
617275,MONGAGUÁ,JOSÉ PEDRO FACCINA,5,EMEIEF. PEQUENO PRÍNCIPE
617705,MONGAGUÁ,EMILIO FERNANDO GONÇALVES JARDIM,2,EMEF. FLÓRIDA MIRIM
619187,MONGAGUÁ,LUCYMEIRE APARECIDA MARQUES SANTOS DE OLIVEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
621501,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
621840,MONGAGUÁ,MAISA GRILLO DA SILVA,1,EMEF SIRANA KOUKDJIAN
622496,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
622781,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,10,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
625622,MONGAGUÁ,SÉRGIO ELIAS DE CARVALHO,1,EE. AGENOR DE CAMPOS
625875,MONGAGUÁ,JOSÉ PEDRO FACCINA,8,EMEF. JACOUB KOUKDJIAN
629927,MONGAGUÁ,JOSE ENILDO DE SOUZA,2,EE. PROF. ARACY DA SILVA FREITAS
637976,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,2,EMEIEF SÍTIO DO PICA PAU AMARELO
638533,MONGAGUÁ,CARLOS JACO ROCHA,2,EE. PROF. ARACY DA SILVA FREITAS
639061,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EE. PROF. ARACY DA SILVA FREITAS
640585,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,4,EE. PROF. ARACY DA SILVA FREITAS
643590,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,1,EMEF. PROF. PEDRO FERNANDES DANTE
644340,MONGAGUÁ,MARIA DANIELA NOGUEIRA DONI,1,EE. AGENOR DE CAMPOS
646365,MONGAGUÁ,SÉRGIO MARTINS DA SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
647073,MONGAGUÁ,EDUARDO ALVES MENNUCCI,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
648120,MONGAGUÁ,CARLOS JACO ROCHA,11,EMEF. REGINA MARIA
648562,MONGAGUÁ,IVANALDO SANTANA DIAS,6,EMEF. REGINA MARIA
652623,MONGAGUÁ,EDUARDO ALVES MENNUCCI,2,EMEF. IVONE DE ALMEIDA MONTEIRO
653175,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,5,EMEF. REGINA MARIA
657141,MONGAGUÁ,IVANALDO SANTANA DIAS,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
658524,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,2,EMEF. TONICO SILVA
661065,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,8,EE. PROF. AIDA LEDA BAUER DAVIES
666817,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,5,EMEIEF. PROF. CÉLIA PUPO DE JESUS
667040,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,8,EMEF. PREFEITO CASSIMIRO CORREA NETO
667520,MONGAGUÁ,ROSANA ZANELLI DE ALCANTARA,1,EE. AGENOR DE CAMPOS
668051,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
672515,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. JACOUB KOUKDJIAN
672612,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,5,EE. AGENOR DE CAMPOS
678801,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,5,EMEIEF. PEQUENO PRÍNCIPE
679954,MONGAGUÁ,JOSIVALDO DE ALCANTARA,3,EMEF. PROF. PEDRO FERNANDES DANTE
681680,MONGAGUÁ,JOSE ENILDO DE SOUZA,1,EMEF. FLÓRIDA MIRIM
681936,MONGAGUÁ,JOSE ENILDO DE SOUZA,1,EMEF. FLÓRIDA MIRIM
682891,MONGAGUÁ,GILSON PEREIRA DA SILVA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
685696,MONGAGUÁ,JOSE ENILDO DE SOUZA,2,EMEF. VERA CRUZ
687078,MONGAGUÁ,JOSEFA ELIEGE BARBOSA DE DEUS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
687549,MONGAGUÁ,SÉRGIO ELIAS DE CARVALHO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
691915,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,5,EMEF. PROF. PEDRO FERNANDES DANTE
692892,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,2,EMEF. TONICO SILVA
692926,MONGAGUÁ,JOSIVALDO DE ALCANTARA,1,EMEF. TONICO SILVA
693376,MONGAGUÁ,JOSIVALDO DE ALCANTARA,1,EMEF. JACOUB KOUKDJIAN
695923,MONGAGUÁ,JOSIVALDO DE ALCANTARA,2,EMEF. VERA CRUZ
696238,MONGAGUÁ,MAISA GRILLO DA SILVA,1,EE. AGENOR DE CAMPOS
696621,MONGAGUÁ,SÉRGIO MARTINS DA SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
697910,MONGAGUÁ,JOSÉ PEDRO FACCINA,2,EMEF. TONICO SILVA
699563,MONGAGUÁ,EDUARDO ALVES MENNUCCI,1,EE. AGENOR DE CAMPOS
701030,MONGAGUÁ,EDUARDO ALVES MENNUCCI,1,EE. PROF. AIDA LEDA BAUER DAVIES
701903,MONGAGUÁ,JOSÉ PEDRO FACCINA,7,EE. PROF. AIDA LEDA BAUER DAVIES
706570,MONGAGUÁ,EDUARDO ALVES MENNUCCI,1,EMEF. IVONE DE ALMEIDA MONTEIRO
708060,MONGAGUÁ,EDUARDO ALVES MENNUCCI,8,EMEF. TONICO SILVA
710436,MONGAGUÁ,JOSÉ PEDRO FACCINA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
713705,MONGAGUÁ,JOSÉ PEDRO FACCINA,6,EMEF. JACOUB KOUKDJIAN
716757,MONGAGUÁ,JOSÉ PEDRO FACCINA,6,EMEF. VERA CRUZ
716970,MONGAGUÁ,CARLOS JACO ROCHA,3,EMEF. VERA CRUZ
717243,MONGAGUÁ,VANELITO DE JESUS,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
720445,MONGAGUÁ,CARLOS JACO ROCHA,2,EE. PROF. ARACY DA SILVA FREITAS
722579,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,9,EMEF. BARIGUI
725626,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,9,EMEF. PREFEITO CASSIMIRO CORREA NETO
725781,MONGAGUÁ,JOSE ENILDO DE SOUZA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
727519,MONGAGUÁ,CARLOS JACO ROCHA,5,EMEF. IVONE DE ALMEIDA MONTEIRO
728268,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EMEF. REGINA MARIA
728509,MONGAGUÁ,CARLOS JACO ROCHA,9,EMEIEF. PEQUENO PRÍNCIPE
728743,MONGAGUÁ,DAVID JOSÉ DOS SANTOS,8,EMEIEF. PEQUENO PRÍNCIPE
738681,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,7,EMEF. BARIGUI
739264,MONGAGUÁ,EDUARDO ALVES MENNUCCI,2,EMEIEF. PEQUENO PRÍNCIPE
740312,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EMEF. TONICO SILVA
741280,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,5,EMEF. JACOUB KOUKDJIAN
742125,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,3,EE. PROF. ARACY DA SILVA FREITAS
742784,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,5,EMEF. REGINA MARIA
744297,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. PROF. PEDRO FERNANDES DANTE
744869,MONGAGUÁ,EDUARDO ALVES MENNUCCI,4,EMEF. TONICO SILVA
746132,MONGAGUÁ,HERMES VACCARI JUNIOR,2,EMEF. PROF. PEDRO FERNANDES DANTE
747868,MONGAGUÁ,IVANALDO SANTANA DIAS,1,EMEF. REGINA MARIA
748682,MONGAGUÁ,CARLOS JACO ROCHA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
750721,MONGAGUÁ,MAISA GRILLO DA SILVA,1,EMEF. FLÓRIDA MIRIM
751204,MONGAGUÁ,LUCYMEIRE APARECIDA MARQUES SANTOS DE OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
751211,MONGAGUÁ,EMILIO FERNANDO GONÇALVES JARDIM,2,EMEF. FLÓRIDA MIRIM
751381,MONGAGUÁ,EDUARDO ALVES MENNUCCI,3,EMEF. JACOUB KOUKDJIAN
753583,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EMEF. VERA CRUZ
753874,MONGAGUÁ,IVANALDO SANTANA DIAS,5,EMEF. JACOUB KOUKDJIAN
757964,MONGAGUÁ,LUIZ GREGÓRIO AMARO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
761126,MONGAGUÁ,VANELITO DE JESUS,1,EE. AGENOR DE CAMPOS
762095,MONGAGUÁ,VANELITO DE JESUS,1,EE. AGENOR DE CAMPOS
763484,MONGAGUÁ,GILMAR AGUIAR FREITAS,3,EMEF. TONICO SILVA
766692,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,3,EE. AGENOR DE CAMPOS
766710,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,12,EMEF. IVONE DE ALMEIDA MONTEIRO
768589,MONGAGUÁ,BALBINO FERREIRA DE JESUS,1,EMEF SIRANA KOUKDJIAN
768658,MONGAGUÁ,VANELITO DE JESUS,3,EE. PROF. ARACY DA SILVA FREITAS
771144,MONGAGUÁ,VANELITO DE JESUS,7,EMEF. PROF. PEDRO FERNANDES DANTE
772114,MONGAGUÁ,BALBINO FERREIRA DE JESUS,1,EE. PROF. ARACY DA SILVA FREITAS
773076,MONGAGUÁ,VANELITO DE JESUS,1,EMEF. JACOUB KOUKDJIAN
778582,MONGAGUÁ,JOSÉ PEDRO FACCINA,4,EE. PROF. ARACY DA SILVA FREITAS
779360,MONGAGUÁ,CARLOS JACO ROCHA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
785787,MONGAGUÁ,VANELITO DE JESUS,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
792475,MONGAGUÁ,VANELITO DE JESUS,1,EMEF. VERA CRUZ
793961,MONGAGUÁ,JOSÉ PEDRO FACCINA,1,EE. PROF. AIDA LEDA BAUER DAVIES
794629,MONGAGUÁ,HERMES VACCARI JUNIOR,1,EMEF. BARIGUI
794825,MONGAGUÁ,PAULO HENRIQUE MARTINS,4,EE. PROF. ARACY DA SILVA FREITAS
