,NM_MUNICIPIO,DS_CARGO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
118377,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,5,EMEF SIRANA KOUKDJIAN
118393,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,4,EE. PROF. AIDA LEDA BAUER DAVIES
118394,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
118859,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EMEF. FLÓRIDA MIRIM
119377,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEF. TONICO SILVA
119384,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
119387,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,14,EMEF. TONICO SILVA
119394,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
119857,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
119860,MONGAGUÁ,Vereador,ALEX GONÇALVES DE ARAÚJO,1,EMEIEF. PEQUENO PRÍNCIPE
119866,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,1,EMEF. FLÓRIDA MIRIM
119873,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,2,EE. AGENOR DE CAMPOS
123413,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,5,EMEF. TONICO SILVA
123868,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
124898,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,1,EMEIEF SÍTIO DO PICA PAU AMARELO
124899,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,1,EMEIEF. PEQUENO PRÍNCIPE
125406,MONGAGUÁ,Vereador,ADEILTON SANTIAGO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
126924,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEIEF SÍTIO DO PICA PAU AMARELO
126925,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,12,EMEF. PREFEITO CASSIMIRO CORREA NETO
127373,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEIEF. PEQUENO PRÍNCIPE
127932,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,3,EE. PROF. ARACY DA SILVA FREITAS
128376,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
129386,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,4,EE. PROF. ARACY DA SILVA FREITAS
129391,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,4,EMEIEF SÍTIO DO PICA PAU AMARELO
129392,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,1,EE. AGENOR DE CAMPOS
129395,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
129405,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,9,EMEIEF SÍTIO DO PICA PAU AMARELO
129419,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
129424,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEIEF. PEQUENO PRÍNCIPE
129931,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEIEF SÍTIO DO PICA PAU AMARELO
133954,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,7,EMEIEF SÍTIO DO PICA PAU AMARELO
133957,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
133963,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,6,EMEIEF. PEQUENO PRÍNCIPE
135449,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,2,EMEIEF. PEQUENO PRÍNCIPE
136984,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,10,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
136985,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,5,EMEIEF. PEQUENO PRÍNCIPE
137481,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,5,EMEF. JACOUB KOUKDJIAN
138969,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
138974,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
138977,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEIEF. PEQUENO PRÍNCIPE
138995,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
140515,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,5,EMEF SIRANA KOUKDJIAN
140965,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,3,EMEIEF SÍTIO DO PICA PAU AMARELO
141981,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,9,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
141983,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,7,EMEIEF. PEQUENO PRÍNCIPE
142527,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,1,EMEF. BARIGUI
143507,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,8,EMEF. JACOUB KOUKDJIAN
143512,MONGAGUÁ,Vereador,ALEX GONÇALVES DE ARAÚJO,1,EMEF. JACOUB KOUKDJIAN
145046,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,7,EMEF. BARIGUI
148042,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,1,EMEF. BARIGUI
151575,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,1,EE. AGENOR DE CAMPOS
152591,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,2,EMEF. BARIGUI
154069,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,2,EMEIEF CLAUDIA MARIA ANDRELLA
156093,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
156106,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,13,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
156108,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
156118,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,7,EMEIEF CLAUDIA MARIA ANDRELLA
159097,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
159110,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
159112,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
159127,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,13,EMEIEF. PROF. CÉLIA PUPO DE JESUS
159145,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
159146,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,15,EMEF. PREFEITO CASSIMIRO CORREA NETO
159149,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEIEF CLAUDIA MARIA ANDRELLA
160110,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
162156,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,4,EE. PROF. ARACY DA SILVA FREITAS
162610,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,3,EMEF SIRANA KOUKDJIAN
162617,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,1,EMEF. JACOUB KOUKDJIAN
162619,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,2,EMEF. BARIGUI
163646,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
163650,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
164676,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,2,EMEIEF CLAUDIA MARIA ANDRELLA
165671,MONGAGUÁ,Vereador,ADEILTON SANTIAGO,1,EMEF SIRANA KOUKDJIAN
167184,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,12,EE. PROF. ARACY DA SILVA FREITAS
167185,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,7,EMEIEF CLAUDIA MARIA ANDRELLA
169212,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,2,EE. PROF. ARACY DA SILVA FREITAS
169214,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEIEF CLAUDIA MARIA ANDRELLA
169677,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,27,EE. PROF. ARACY DA SILVA FREITAS
169678,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEIEF CLAUDIA MARIA ANDRELLA
170175,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EE. PROF. ARACY DA SILVA FREITAS
171184,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,10,EMEF. IVONE DE ALMEIDA MONTEIRO
171703,MONGAGUÁ,Vereador,ADEILTON SANTIAGO,1,EMEF SIRANA KOUKDJIAN
172174,MONGAGUÁ,Vereador,WAGNER LACERDA FERREIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
174730,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,7,EMEF SIRANA KOUKDJIAN
175745,MONGAGUÁ,Vereador,ALINE CRISTINA SOUZA LIMA OTÁVIO,1,EMEIEF CLAUDIA MARIA ANDRELLA
176201,MONGAGUÁ,Vereador,ALINE CRISTINA SOUZA LIMA OTÁVIO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
177221,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,6,EMEF SIRANA KOUKDJIAN
178207,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
178223,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,4,EMEIEF CLAUDIA MARIA ANDRELLA
178230,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,11,EMEIEF. PROF. CÉLIA PUPO DE JESUS
178740,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
178750,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,1,EMEIEF CLAUDIA MARIA ANDRELLA
178753,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,5,EMEIEF. PROF. CÉLIA PUPO DE JESUS
178758,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,2,EMEF. FLÓRIDA MIRIM
179263,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,2,EMEF SIRANA KOUKDJIAN
180261,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,1,EMEIEF. PEQUENO PRÍNCIPE
180262,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,3,EMEF. JACOUB KOUKDJIAN
180740,MONGAGUÁ,Vereador,WAGNER MARTINS DOS REIS,1,EMEF SIRANA KOUKDJIAN
180741,MONGAGUÁ,Vereador,WAGNER MARTINS DOS REIS,1,EE. PROF. AIDA LEDA BAUER DAVIES
180742,MONGAGUÁ,Vereador,WAGNER MARTINS DOS REIS,6,EMEF. IVONE DE ALMEIDA MONTEIRO
181267,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
181268,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,1,EMEIEF. PEQUENO PRÍNCIPE
182238,MONGAGUÁ,Vereador,FRANCISCO LIMA DE MENDONÇA,1,EMEF. FLÓRIDA MIRIM
182276,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
182735,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,9,EMEF SIRANA KOUKDJIAN
182739,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,9,EE. PROF. AIDA LEDA BAUER DAVIES
182741,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,8,EMEIEF. PEQUENO PRÍNCIPE
182742,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,4,EMEF. JACOUB KOUKDJIAN
182744,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,5,EMEF. JACOUB KOUKDJIAN
182785,MONGAGUÁ,Vereador,ADRIANA APARECIDA DE ALMEIDA POSSI,1,EE. PROF. AIDA LEDA BAUER DAVIES
182786,MONGAGUÁ,Vereador,ADRIANA APARECIDA DE ALMEIDA POSSI,1,EMEIEF. PEQUENO PRÍNCIPE
182788,MONGAGUÁ,Vereador,ADRIANA APARECIDA DE ALMEIDA POSSI,1,EMEF. JACOUB KOUKDJIAN
185288,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,2,EE. PROF. AIDA LEDA BAUER DAVIES
185289,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,2,EMEF. JACOUB KOUKDJIAN
185294,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,4,EMEF. JACOUB KOUKDJIAN
185752,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,10,EMEF SIRANA KOUKDJIAN
185756,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,12,EE. PROF. AIDA LEDA BAUER DAVIES
185759,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,10,EMEIEF. PEQUENO PRÍNCIPE
185760,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,12,EMEF. JACOUB KOUKDJIAN
185761,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEF. JACOUB KOUKDJIAN
186258,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF SIRANA KOUKDJIAN
186261,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
187293,MONGAGUÁ,Vereador,MARLENE APARECIDA DE SOUZA ZERTUS,1,EE. PROF. AIDA LEDA BAUER DAVIES
187298,MONGAGUÁ,Vereador,MARLENE APARECIDA DE SOUZA ZERTUS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
187752,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,3,EMEF. BARIGUI
190297,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,5,EMEF SIRANA KOUKDJIAN
190304,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,7,EE. PROF. AIDA LEDA BAUER DAVIES
190306,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,4,EMEIEF. PEQUENO PRÍNCIPE
190307,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,3,EMEF. JACOUB KOUKDJIAN
190310,MONGAGUÁ,Vereador,WALTER LUIZ DA COSTA,1,EMEF SIRANA KOUKDJIAN
191331,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,2,EMEF. FLÓRIDA MIRIM
193307,MONGAGUÁ,Vereador,ALINE CRISTINA SOUZA LIMA OTÁVIO,1,EMEIEF CLAUDIA MARIA ANDRELLA
194294,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,10,EMEF SIRANA KOUKDJIAN
194295,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEF. FLÓRIDA MIRIM
194296,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,4,EMEIEF CLAUDIA MARIA ANDRELLA
194308,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,15,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
194339,MONGAGUÁ,Vereador,ADRIANA APARECIDA DE ALMEIDA POSSI,1,EMEF. FLÓRIDA MIRIM
195301,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,1,EMEIEF CLAUDIA MARIA ANDRELLA
195312,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
195317,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,1,EE. AGENOR DE CAMPOS
195354,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,2,EMEIEF CLAUDIA MARIA ANDRELLA
195806,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
195819,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,5,EE. AGENOR DE CAMPOS
195860,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,8,EMEIEF. PROF. CÉLIA PUPO DE JESUS
196310,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
196311,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
196316,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
197344,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,3,EMEIEF SÍTIO DO PICA PAU AMARELO
197348,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
197851,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEIEF CLAUDIA MARIA ANDRELLA
197872,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
198324,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,13,EMEF SIRANA KOUKDJIAN
198327,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,5,EMEF. FLÓRIDA MIRIM
198328,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEIEF CLAUDIA MARIA ANDRELLA
198339,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
199844,MONGAGUÁ,Vereador,WAGNER MARTINS DOS REIS,2,EMEF. PROF. PEDRO FERNANDES DANTE
199845,MONGAGUÁ,Vereador,WAGNER MARTINS DOS REIS,3,EE. PROF. ARACY DA SILVA FREITAS
199855,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
200853,MONGAGUÁ,Vereador,MIRELLA KEZIA SOUZA FELIX DE LIMA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
202383,MONGAGUÁ,Vereador,GILVAN NUNES SOARES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
202874,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,4,EMEF SIRANA KOUKDJIAN
202875,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,3,EMEF. FLÓRIDA MIRIM
202876,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,2,EMEIEF CLAUDIA MARIA ANDRELLA
202888,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
204393,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,2,EMEIEF CLAUDIA MARIA ANDRELLA
204394,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,2,EMEF. BARIGUI
205410,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,2,EE. PROF. ARACY DA SILVA FREITAS
205411,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
206905,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,7,EMEIEF CLAUDIA MARIA ANDRELLA
206911,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEF. IVONE DE ALMEIDA MONTEIRO
206916,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,5,EMEF. BARIGUI
206921,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
206940,MONGAGUÁ,Vereador,MARLENE APARECIDA DE SOUZA ZERTUS,3,EMEF. PROF. PEDRO FERNANDES DANTE
206941,MONGAGUÁ,Vereador,MARLENE APARECIDA DE SOUZA ZERTUS,1,EE. PROF. ARACY DA SILVA FREITAS
207405,MONGAGUÁ,Vereador,MARLENE APARECIDA DE SOUZA ZERTUS,1,EE. AGENOR DE CAMPOS
208916,MONGAGUÁ,Vereador,VANDERLEY DE OLIVEIRA AMORIM,1,EMEF. PROF. PEDRO FERNANDES DANTE
209423,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
209429,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
209445,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEIEF CLAUDIA MARIA ANDRELLA
209446,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEF. IVONE DE ALMEIDA MONTEIRO
209447,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEF. BARIGUI
209449,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,7,EMEF. IVONE DE ALMEIDA MONTEIRO
209964,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF. BARIGUI
209966,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
209967,MONGAGUÁ,Vereador,WALTER LUIZ DA COSTA,1,EMEF. PROF. PEDRO FERNANDES DANTE
211419,MONGAGUÁ,Vereador,ELAINE ALVES DE ARRUDA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
211420,MONGAGUÁ,Vereador,ELAINE ALVES DE ARRUDA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
211421,MONGAGUÁ,Vereador,ELAINE ALVES DE ARRUDA,1,EMEF SIRANA KOUKDJIAN
213997,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,1,EMEF. BARIGUI
213998,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,12,EMEIEF. PROF. CÉLIA PUPO DE JESUS
214440,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
214441,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,8,EMEF SIRANA KOUKDJIAN
214452,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,1,EMEF. IVONE DE ALMEIDA MONTEIRO
214455,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,3,EMEF. BARIGUI
214456,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,3,EMEF. IVONE DE ALMEIDA MONTEIRO
216448,MONGAGUÁ,Vereador,LIAMARA ZUBIA CHILA,2,EE. PROF. ARACY DA SILVA FREITAS
217473,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
217475,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,10,EMEF. PROF. PEDRO FERNANDES DANTE
219521,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
219522,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEF. PROF. PEDRO FERNANDES DANTE
219976,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
219977,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEF. PROF. PEDRO FERNANDES DANTE
221474,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,4,EMEIEF CLAUDIA MARIA ANDRELLA
221477,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,5,EMEF. PREFEITO CASSIMIRO CORREA NETO
223525,MONGAGUÁ,Vereador,GILVAN NUNES SOARES,1,EMEF. PROF. PEDRO FERNANDES DANTE
224007,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
224008,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,5,EMEF. PROF. PEDRO FERNANDES DANTE
226556,MONGAGUÁ,Vereador,ELAINE ALVES DE ARRUDA,1,EMEIEF CLAUDIA MARIA ANDRELLA
227057,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,17,EE. PROF. ARACY DA SILVA FREITAS
227503,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,8,EE. PROF. ARACY DA SILVA FREITAS
227505,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEIEF CLAUDIA MARIA ANDRELLA
228539,MONGAGUÁ,Vereador,ALEXANDRE DA SILVA GUERRA,4,EMEF. PROF. PEDRO FERNANDES DANTE
229046,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,2,EE. PROF. ARACY DA SILVA FREITAS
229047,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EE. PROF. ARACY DA SILVA FREITAS
229059,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEIEF CLAUDIA MARIA ANDRELLA
229072,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,31,EE. PROF. ARACY DA SILVA FREITAS
229073,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,23,EE. PROF. ARACY DA SILVA FREITAS
229522,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEIEF CLAUDIA MARIA ANDRELLA
231081,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EMEF. BARIGUI
231082,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EMEF SIRANA KOUKDJIAN
232064,MONGAGUÁ,Vereador,GILVAN NUNES SOARES,1,EMEF. PROF. PEDRO FERNANDES DANTE
232078,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,6,EMEF. PROF. PEDRO FERNANDES DANTE
